A,B,R,v,name,simulated
0.24603878316841343,0.49507819085666577,0.501359597441,0.1,Salt,False
0.2566875395718766,0.5750718727031975,0.406840198497,0.1,Salt,False
0.3882287312787605,0.7059926995487928,0.367961192136,0.1,Salt,False
0.4580184615560919,0.8011991451085025,0.283853413833,0.1,Salt,False
0.5175243098559797,0.822442672410668,0.296761591319,0.1,Salt,False
0.5342059572674693,0.8654918360038373,0.230404094991,0.1,Salt,False
0.5591862752537575,0.8517211144728369,0.276111633956,0.1,Salt,False
0.5491990039126965,0.8859237957447369,0.202111579208,0.1,Salt,False
0.5039575022263275,0.8421051324170253,0.250780106409,0.1,Salt,False
0.43079388984986566,0.901694721156162,0.122878669177,0.1,Salt,False
0.3939503836597743,0.7356595086856633,0.329552231337,0.1,Salt,False
0.49857020985753825,0.890154877243142,0.16718103002,0.1,Teflon,False
0.4808930510950031,0.8765906150324709,0.179911664479,0.1,Teflon,False
0.4623760535060669,0.8736684965274227,0.175082111049,0.1,Teflon,False
0.44267948659962736,0.8682164932826828,0.173410934353,0.1,Teflon,False
0.42102576769055183,0.8263569483572073,0.220479717322,0.1,Teflon,False
0.3992651660639581,0.830355741289699,0.202478043448,0.1,Teflon,False
0.37446096643708326,0.8059132120647597,0.219674552498,0.1,Teflon,False
0.3491832274950645,0.7859288630904151,0.228947443287,0.1,Teflon,False
0.322411929356684,0.7538311613970373,0.249651516833,0.1,Teflon,False
0.2955524468622861,0.7567816313716318,0.228631127686,0.1,Teflon,False
0.2670039124663126,0.6947313833838942,0.275829021218,0.1,Teflon,False
0.23986952362507696,0.6764846626978627,0.273766485531,0.1,Teflon,False
0.22888234911406274,0.6359433015235993,0.306972797048,0.1,Teflon,False
0.2261698213276251,0.6276427095217247,0.313349396729,0.1,Teflon,False
0.22478378563652873,0.613243744320181,0.327607838357,0.1,Teflon,False
0.22428472128705673,0.6303107547014926,0.308757219358,0.1,Teflon,False
0.2244068463210548,0.6203308288918186,0.319550341301,0.1,Teflon,False
0.22493782734200451,0.6065823188924598,0.335079003203,0.1,Teflon,False
0.22422202381039072,0.6030657521670518,0.338253478125,0.1,Teflon,False
0.22383087824221254,0.6041120449854881,0.336700874747,0.1,Teflon,False
0.22349348353128443,0.6205165798555036,0.318480743842,0.1,Teflon,False
0.2241677351140906,0.6136011820260912,0.326616919823,0.1,Teflon,False
0.2239108635011168,0.6357360705444465,0.302685997071,0.1,Teflon,False
0.22485489417627605,0.6231006400542637,0.316992047411,0.1,Teflon,False
0.2263533319405294,0.6176730288466874,0.32429806425,0.1,Teflon,False
0.2312150086728844,0.6700375692270202,0.273435890694,0.1,Teflon,False
0.24713025512152637,0.6696660668451683,0.286854128669,0.1,Teflon,False
0.27362677954196324,0.704665939745344,0.270088020352,0.1,Teflon,False
0.30193168026219935,0.7521274554563966,0.237859302454,0.1,Teflon,False
0.32887755377633254,0.7739965985807571,0.23037025723,0.1,Teflon,False
0.3546750246734958,0.7962011761900696,0.219866536606,0.1,Teflon,False
0.37936754245680354,0.8200388642283102,0.204698055758,0.1,Teflon,False
0.4024862354235306,0.8439026298279977,0.186484129774,0.1,Teflon,False
0.42499597541088546,0.8654607019361052,0.168864595254,0.1,Teflon,False
0.44600631582841005,0.8697864452826427,0.172781437679,0.1,Teflon,False
0.46574142219722686,0.8757868144345408,0.173574525811,0.1,Teflon,False
0.4839477148345703,0.898461662415766,0.147526078644,0.1,Teflon,False
0.5018447575535872,0.887117236578,0.173726335736,0.1,Teflon,False
0.5177288045121904,0.8982441589708473,0.16301496236,0.1,Teflon,False
0.5338908512573118,0.9095857985985353,0.151006065854,0.1,Teflon,False
0.5478550224319344,0.908668414620929,0.159162266172,0.1,Teflon,False
0.6749106823349544,0.9478622286079522,0.136189042404,0.1,Teflon,False
0.7379607935779273,0.9743384969490766,0.0855529223756,0.1,Teflon,False
0.7710386256312909,0.9694294439406154,0.119406060078,0.1,Teflon,False
0.7860834712447293,0.9703863512456993,0.12489384661,0.1,Teflon,False
0.7909829141828645,0.9732865863098822,0.115476061818,0.1,Teflon,False
0.7842832255934468,0.9788503622365395,0.0879745244575,0.1,Teflon,False
0.7654256451712774,0.9726035869173872,0.103914261653,0.1,Teflon,False
0.7269181529635653,0.9584727038953448,0.132984291828,0.1,Teflon,False
0.655308228498626,0.9534332487580583,0.112826004394,0.1,Teflon,False
0.5485906452611163,0.9307874635758147,0.119460338529,0.1,Nylon,False
0.5304230990259409,0.9225805873381833,0.1270825643,0.1,Nylon,False
0.5116539056219309,0.911033315942118,0.139046201241,0.1,Nylon,False
0.49144282128318945,0.9298701995350418,0.102349777717,0.1,Nylon,False
0.4702608579849322,0.9093825648120495,0.125902549953,0.1,Nylon,False
0.4475262777701333,0.8852010309748908,0.151663519355,0.1,Nylon,False
0.42094633703096107,0.9069636884088605,0.1128608768,0.1,Nylon,False
0.40025979646843335,0.8972111641430067,0.118456883878,0.1,Nylon,False
0.39060061052642203,0.8725606608879865,0.145013824308,0.1,Nylon,False
0.3892483666191974,0.8774798446230547,0.138522602662,0.1,Nylon,False
0.38708617709043586,0.8667655571395094,0.150653830929,0.1,Nylon,False
0.38689858202974836,0.8579776095506839,0.161308399691,0.1,Nylon,False
0.38652096950233805,0.8701465193071425,0.146326721637,0.1,Nylon,False
0.3865908462457619,0.84620772437271,0.1757075467,0.1,Nylon,False
0.38712200285587306,0.850281043217184,0.170901702977,0.1,Nylon,False
0.3871847791217384,0.8427289857407967,0.180333326909,0.1,Nylon,False
0.38778368147364245,0.8578229366406924,0.161887823577,0.1,Nylon,False
0.3875520752346752,0.8442713423289322,0.178584701214,0.1,Nylon,False
0.3874354172652886,0.8546554312211885,0.165635819227,0.1,Nylon,False
0.3872594644083098,0.8569975287277523,0.162671753282,0.1,Nylon,False
0.38689684854651135,0.8443874018938479,0.178121722934,0.1,Nylon,False
0.3867116532252245,0.8380415123685115,0.185972124735,0.1,Nylon,False
0.38618205049524756,0.85141352782178,0.169066107085,0.1,Nylon,False
0.3841020937191688,0.8472990085864739,0.173174650128,0.1,Nylon,False
0.38334490058627285,0.8557776774098946,0.162433649069,0.1,Nylon,False
0.38384461806922543,0.8729065951508447,0.141957435869,0.1,Nylon,False
0.38436319854971346,0.8689080529771789,0.146959596633,0.1,Nylon,False
0.3848067815185765,0.8707200990567259,0.144955695703,0.1,Nylon,False
0.3891620350662149,0.8827409524736952,0.132156016639,0.1,Nylon,False
0.4004937782446681,0.8877833223434966,0.13007666839,0.1,Nylon,False
0.4219174136080041,0.8850407845756755,0.141517076552,0.1,Nylon,False
0.4464010111870141,0.9128499580812611,0.113055796824,0.1,Nylon,False
0.46842034635309177,0.9121506973145166,0.121243898299,0.1,Nylon,False
0.49112195304846445,0.9089891632177887,0.134196453306,0.1,Nylon,False
0.5122635765373895,0.9151940357899688,0.132481771615,0.1,Nylon,False
0.53168547946421,0.9300818152772252,0.114741744072,0.1,Nylon,False
0.5489639134182849,0.9255311746186351,0.129038770893,0.1,Nylon,False
0.5631012759942527,0.9314332231693441,0.123683267952,0.1,Nylon,False
0.5787945334449455,0.9437636316698144,0.105849883442,0.1,Nylon,False
0.5945301308507875,0.9387560912007888,0.121541435319,0.1,Nylon,False
0.6068214648555048,0.9436706607907015,0.116067371846,0.1,Nylon,False
0.7236881930814146,0.9655580229185783,0.108378671306,0.1,Nylon,False
0.7786492665890293,0.9841112722395844,0.0640154052206,0.1,Nylon,False
0.8067535359397334,0.971538173527108,0.134465456778,0.1,Nylon,False
0.8199880098743242,0.9788063004644174,0.10793565597,0.1,Nylon,False
0.8237268141041211,0.9840028981163411,0.0831618246666,0.1,Nylon,False
0.8181814414143235,0.9831479960435234,0.0846938594615,0.1,Nylon,False
0.8003073113305651,0.9779736572260667,0.0999847192608,0.1,Nylon,False
0.7651175150045441,0.9912801028014938,0.0327130839671,0.1,Nylon,False
0.7006675711139458,0.9646467898028193,0.101183770929,0.1,Nylon,False
0.20705674120608422,0.3469983270289729,0.672123815491,0.1,Copper,False
0.1997849221856938,0.3271250778480782,0.693823688157,0.1,Copper,False
0.1932803426228333,0.30738329825561256,0.717723306558,0.1,Copper,False
0.1864520148600081,0.2775674858926699,0.763101573355,0.1,Copper,False
0.1785676464694031,0.2528516072830707,0.798097428237,0.1,Copper,False
0.17132127760197555,0.22371134679845678,0.84876218009,0.1,Copper,False
0.16458081313204756,0.20104320437183215,0.889091516627,0.1,Copper,False
0.15795683720151638,0.1833571118205888,0.919198458609,0.1,Copper,False
0.15130225779632855,0.1585920431530696,0.975082764131,0.1,Copper,False
0.14489224423865388,0.13372399609835572,1.04152284549,0.1,Copper,False
0.13819992950311874,0.10890271158253892,1.12038402518,0.1,Copper,False
0.132419544098028,0.08788331194388783,1.20277443944,0.1,Copper,False
0.12671074870698118,0.07080862299451572,1.28168869704,0.1,Copper,False
0.12201509412839039,0.06175618357968382,1.32370566875,0.1,Copper,False
0.11891960914140828,0.064278292176176,1.28893230304,0.1,Copper,False
0.11701033126721666,0.07041660924526313,1.23669760711,0.1,Copper,False
0.1170719070022048,0.06324729410862338,1.2870608295,0.1,Copper,False
0.11841663714103569,0.06046416547906402,1.31504281126,0.1,Copper,False
0.12384910643311464,0.09457236971998804,1.12912323498,0.1,Copper,False
0.11934182479702302,0.038443852623020726,1.53288763713,0.1,Copper,False
0.11729478816825098,0.05782615533105105,1.33001759156,0.1,Copper,False
0.1169617300291162,0.06094958722510713,1.30374067979,0.1,Copper,False
0.11816213321411578,0.10035425625991168,1.07648611121,0.1,Copper,False
0.12037006247129753,0.05944539922254765,1.33323153669,0.1,Copper,False
0.12423443290925557,0.08202089845464176,1.19907906536,0.1,Copper,False
0.12871172871116773,0.07397856405313914,1.2701225534,0.1,Copper,False
0.13520219354737176,0.11431798072172805,1.08385250806,0.1,Copper,False
0.1411104109102916,0.13778879508378916,1.01216445916,0.1,Copper,False
0.14731288201320097,0.16037953182117493,0.95562632552,0.1,Copper,False
0.1512890211184562,0.16756868160864063,0.945884124583,0.1,Copper,False
0.1576949193570652,0.2008367832072593,0.869075202123,0.1,Copper,False
0.16430019726089432,0.22451461078947704,0.827112304322,0.1,Copper,False
0.17075477420744475,0.24676937136899893,0.791671776239,0.1,Copper,False
0.1777329869654194,0.28240320647766765,0.7319474583,0.1,Copper,False
0.18410506401717988,0.3362467220724393,0.644060241706,0.1,Copper,False
0.1896866276638278,0.33303658432998134,0.661402132968,0.1,Copper,False
0.1958153556110472,0.36356094956148954,0.620519313091,0.1,Copper,False
0.20074615951376487,0.3813684342125435,0.600349326187,0.1,Copper,False
0.20521956881842196,0.4079006369236091,0.566234726983,0.1,Copper,False
0.21051746961267925,0.42922288717706464,0.542796943365,0.1,Copper,False
0.21532845316435573,0.4506656097856033,0.51903781519,0.1,Copper,False
0.2852789077110349,0.6467877019966087,0.347398030718,0.1,Copper,False
0.34082377335960384,0.7120628938868176,0.315488923972,0.1,Copper,False
0.3802521472836792,0.7743386203971169,0.264495327066,0.1,Copper,False
0.4017438624031023,0.807206708313778,0.234856865391,0.1,Copper,False
0.4091484005182016,0.8064011681869862,0.24077362228,0.1,Copper,False
0.4006957756808062,0.7971754678922383,0.247859350525,0.1,Copper,False
0.3770457155045596,0.7840893847504775,0.249369527918,0.1,Copper,False
0.33593061873906627,0.7181139217943125,0.303549401996,0.1,Copper,False
0.2761963307650215,0.6112967595170797,0.38252461596,0.1,Copper,False
0.8087557598631712,0.993331317856082,0.0315229925137,0.1,Aluminium,False
0.7989245358334789,0.9897839618226928,0.0457420623704,0.1,Aluminium,False
0.7897195180202249,0.9846346310429619,0.0655913575135,0.1,Aluminium,False
0.7791898120466695,1.0014444039611055,-0.00578500333741,0.1,Aluminium,False
0.7671112687479386,0.9820854515659535,0.068183175435,0.1,Aluminium,False
0.7541826655226975,0.9736134324905225,0.0947854685325,0.1,Aluminium,False
0.7386317816891397,0.9756753109428464,0.0812838881778,0.1,Aluminium,False
0.7217789607498688,0.9718293943303347,0.0876436367711,0.1,Aluminium,False
0.7022645700792514,0.9685614828950518,0.0903770307493,0.1,Aluminium,False
0.6795850018127925,0.9677435682121074,0.084883331708,0.1,Aluminium,False
0.6535747913500422,0.9746552077952492,0.0603611706172,0.1,Aluminium,False
0.6241405178121582,0.940449604849002,0.1302500063,0.1,Aluminium,False
0.5866485766030964,0.9418302040872698,0.112370104844,0.1,Aluminium,False
0.5420066848573302,0.903886648212769,0.164987950319,0.1,Aluminium,False
0.4859384313510391,0.8990469288383426,0.147462900045,0.1,Aluminium,False
0.4185389518526349,0.8832378117078972,0.142552106877,0.1,Aluminium,False
0.33728431868982384,0.7712657308203432,0.238972552802,0.1,Aluminium,False
0.2684246785653495,0.7399719668145424,0.228973864475,0.1,Aluminium,False
0.252378971063708,0.5418654049394236,0.445037183871,0.1,Aluminium,False
0.2503553691529759,0.5521736396560338,0.428842452886,0.1,Aluminium,False
0.25882903984696237,0.588412672827131,0.392373225999,0.1,Aluminium,False
0.31072136191382826,0.7565185967432301,0.238718470308,0.1,Aluminium,False
0.3920654310904283,0.8512151375631954,0.172045082974,0.1,Aluminium,False
0.4641240212692914,0.9298487556821475,0.0947537846088,0.1,Aluminium,False
0.523707197321585,0.9027719681684333,0.158135004476,0.1,Aluminium,False
0.5722505077672794,0.9279475504996108,0.133971615979,0.1,Aluminium,False
0.6100140512509293,0.9504662957243648,0.102782364565,0.1,Aluminium,False
0.6429837453348409,0.9511978972935572,0.113290499286,0.1,Aluminium,False
0.6709783384522124,0.9648667720010852,0.0896330721452,0.1,Aluminium,False
0.6952434782049647,0.9656314421387359,0.0962137687281,0.1,Aluminium,False
0.7146021748578384,0.9700581415640886,0.090466130289,0.1,Aluminium,False
0.7321132054834244,0.9581482477174548,0.137107141279,0.1,Aluminium,False
0.7487463453100219,0.9767929376796797,0.0811480202785,0.1,Aluminium,False
0.7613899146677346,0.9781928570355315,0.080879127192,0.1,Aluminium,False
0.7751549388517065,0.9758862641919719,0.095838104648,0.1,Aluminium,False
0.7861972678884106,0.9820750863191293,0.075193081677,0.1,Aluminium,False
0.7954097365996694,0.9938473028759558,0.0269626887115,0.1,Aluminium,False
0.8044777253069646,0.9891640618308685,0.0500780214648,0.1,Aluminium,False
0.8129644283130233,0.9682649502857176,0.155743678502,0.1,Aluminium,False
0.8180758180138382,0.9895246069672898,0.0524433892003,0.1,Aluminium,False
0.8239459027974263,0.9895995629836153,0.053988524381,0.1,Aluminium,False
0.8807150619657395,1.001628318434924,-0.0128088464365,0.1,Aluminium,False
0.9075819052458266,1.0022773278947217,-0.0234578157187,0.1,Aluminium,False
0.9237979921754286,1.0173605080276535,-0.217147784556,0.1,Aluminium,False
0.9259012512797222,1.0054470985557982,-0.0705608488972,0.1,Aluminium,False
0.9272859022178251,1.0036481071980032,-0.0482356296003,0.1,Aluminium,False
0.9252331484814571,1.002119555784382,-0.027246503038,0.1,Aluminium,False
0.9226488603014457,1.0009587312378438,-0.0119030308678,0.1,Aluminium,False
0.905109868380956,1.0042910977348907,-0.0429484724741,0.1,Aluminium,False
0.8740012305333453,0.9999669639840563,0.000245308563115,0.1,Aluminium,False
0.5113217501105649,0.43780766491804735,1.23140947227,0.1,Rice flour,False
0.49405629170924814,0.42392199676095654,1.21713052046,0.1,Rice flour,False
0.4722966413994063,0.4195592761452883,1.15783878088,0.1,Rice flour,False
0.4508488710393989,0.3973377414536271,1.15860139356,0.1,Rice flour,False
0.4273677527903163,0.39677211976239424,1.08738015799,0.1,Rice flour,False
0.4032120288319183,0.3882110503523417,1.04174140402,0.1,Rice flour,False
0.37747204058175426,0.3743722181783324,1.00846383239,0.1,Rice flour,False
0.34783078750500074,0.3140026826826152,1.09688522275,0.1,Rice flour,False
0.3212390913280262,0.297896751241396,1.06643249743,0.1,Rice flour,False
0.29977742306077965,0.2640342001655215,1.10538727834,0.1,Rice flour,False
0.2861601594851232,0.24336513863892303,1.12946630361,0.1,Rice flour,False
0.27714317578332953,0.22193315738133101,1.17312528749,0.1,Rice flour,False
0.26955979122132684,0.20436922362332874,1.21118941897,0.1,Rice flour,False
0.2601657729974674,0.1892465216987895,1.23637844016,0.1,Rice flour,False
0.2511796214667427,0.18489247819694082,1.22176949805,0.1,Rice flour,False
0.2459919556904424,0.1718302914157152,1.2558307779,0.1,Rice flour,False
0.24355715711773146,0.16304885905254896,1.2841268123,0.1,Rice flour,False
0.24139849171522018,0.16344690200950648,1.27436795553,0.1,Rice flour,False
0.2372202348484553,0.17396909537581703,1.21553972882,0.1,Rice flour,False
0.23587791175353431,0.17100511632453694,1.22266114531,0.1,Rice flour,False
0.23603837108354273,0.17734638360480726,1.19801726993,0.1,Rice flour,False
0.23517748085712714,0.19093072673645944,1.14400142241,0.1,Rice flour,False
0.23619086748440365,0.16699196592768548,1.24024040077,0.1,Rice flour,False
0.24005178722328355,0.1870233491807619,1.17493945225,0.1,Rice flour,False
0.24230441492932517,0.1797743944906377,1.21056749423,0.1,Rice flour,False
0.24487458444245055,0.18858626357063443,1.18563536328,0.1,Rice flour,False
0.25084381347997065,0.19157041582691942,1.19493109281,0.1,Rice flour,False
0.2594293972924239,0.21569271151935357,1.13683676119,0.1,Rice flour,False
0.2677608061744645,0.21038210400316862,1.18302781126,0.1,Rice flour,False
0.27829190109649454,0.22338438325023705,1.17182332441,0.1,Rice flour,False
0.2920153399068342,0.25670573017152004,1.10469640139,0.1,Rice flour,False
0.3132552928472169,0.29672895187403936,1.04669395212,0.1,Rice flour,False
0.34571994044349735,0.3122740354704862,1.09579643217,0.1,Rice flour,False
0.37544428757468945,0.32837018146315017,1.13675208051,0.1,Rice flour,False
0.40247084764845104,0.35718636373758045,1.13115120971,0.1,Rice flour,False
0.4271482689419058,0.38304550232327067,1.12811464065,0.1,Rice flour,False
0.44947052139511484,0.39388369004297014,1.16508325999,0.1,Rice flour,False
0.4692280174990722,0.4107302374791418,1.175972102,0.1,Rice flour,False
0.4888257607044322,0.4314254965295698,1.17451822439,0.1,Rice flour,False
0.5059236753894873,0.4299975317451508,1.23864637279,0.1,Rice flour,False
0.520444521608817,0.4567830270061521,1.19978623738,0.1,Rice flour,False
0.6626410554827366,0.5738789272154784,1.3494711406,0.1,Rice flour,False
0.7296042363702218,0.6404075740092262,1.41362785806,0.1,Rice flour,False
0.7652732824701374,0.6808464240980825,1.43695888771,0.1,Rice flour,False
0.782737353065323,0.7070882711351559,1.41493505135,0.1,Rice flour,False
0.7880226953239533,0.703559966073472,1.47590372772,0.1,Rice flour,False
0.7816703005359024,0.7013674312397731,1.44007857066,0.1,Rice flour,False
0.7631602428387619,0.6795236830797011,1.42945399066,0.1,Rice flour,False
0.7274249011172265,0.6298352326388498,1.45264728535,0.1,Rice flour,False
0.6583308707586972,0.5664438839883119,1.35959928664,0.1,Rice flour,False
0.6806391240613066,0.4611789366070129,2.01175675555,0.1,Coffee,False
0.6663570180368287,0.44937627850061485,1.97052525896,0.1,Coffee,False
0.6488669291416919,0.44718432220000626,1.86065437762,0.1,Coffee,False
0.6310056803238122,0.43645323264026537,1.80061094826,0.1,Coffee,False
0.6134398639971617,0.4193308385201911,1.77847969351,0.1,Coffee,False
0.5807257380046343,0.4062072697068178,1.65764559483,0.1,Coffee,False
0.5434562996491064,0.3745657577628426,1.61032842207,0.1,Coffee,False
0.5074693752292042,0.3184884176084077,1.68677173231,0.1,Coffee,False
0.48540715603261486,0.3204252814888147,1.57465099796,0.1,Coffee,False
0.48607984693518946,0.30713234336597833,1.63640890071,0.1,Coffee,False
0.4691514355219485,0.2697444229518826,1.73127507772,0.1,Coffee,False
0.45600388307632844,0.2485908657838016,1.77260723889,0.1,Coffee,False
0.4373660466402927,0.2064539614517798,1.90774708311,0.1,Coffee,False
0.43478412569675073,0.20435223257697518,1.90647064836,0.1,Coffee,False
0.4263209765950388,0.23162697216822264,1.71556531119,0.1,Coffee,False
0.4221085794122676,0.27644653985291506,1.49072313465,0.1,Coffee,False
0.35047342954281563,0.49548398383991665,0.669756876843,0.1,Coffee,False
0.28531579582517685,0.608501460084106,0.396087021727,0.1,Coffee,False
0.417586028004814,0.5875448535191958,0.608982235244,0.1,Coffee,False
0.4039092309073673,0.6756942121887907,0.432417543038,0.1,Coffee,False
0.2863888629726927,0.7002078822786034,0.285010128745,0.1,Coffee,False
0.28290655831824846,0.7795019732062615,0.197285316216,0.1,Coffee,False
0.38865442110099757,0.3441774175226825,1.12859785907,0.1,Coffee,False
0.4146601546590577,0.2794890333751016,1.44814042738,0.1,Coffee,False
0.4275401953447783,0.22940004162480115,1.73270073494,0.1,Coffee,False
0.42577016010898844,0.22314542744782584,1.75665717247,0.1,Coffee,False
0.44683677452646847,0.24946210626637888,1.72357734272,0.1,Coffee,False
0.4770195171750417,0.27589189805769915,1.73973232249,0.1,Coffee,False
0.4846941991962043,0.29579703499353677,1.68188255707,0.1,Coffee,False
0.4906120449781982,0.29437092911105533,1.71733169847,0.1,Coffee,False
0.5190005064387693,0.341357532483674,1.63882622593,0.1,Coffee,False
0.5502097981324973,0.37763745491035466,1.62994642813,0.1,Coffee,False
0.5724340065809381,0.40082892817075166,1.63880565763,0.1,Coffee,False
0.6009346911019806,0.40990429517441623,1.75119935134,0.1,Coffee,False
0.6275374018362017,0.438167341581545,1.77089995085,0.1,Coffee,False
0.6490039888755177,0.44612955452980396,1.86702576645,0.1,Coffee,False
0.6673089492346389,0.4636415778033698,1.90022102625,0.1,Coffee,False
